regime,arm,dataset,method,lr0,seed,nmse_full,triggered,steps_survived,frac_survived,pre_mean_loss,pre_nmse,pre_median_loss,pre_max_loss,pre_max_excess,pre_n_spike,pre_worst_window
E2-drift,lorenz_drift_fixed_lr0.003,lorenz,fixed,0.003,6,0.04856846423361648,0,12000,1.0,0.024402177437545542,0.04856846423361648,0.02178746834397316,0.660759687423706,30.327511071587402,0,0.3940847298502922
E2-drift,lorenz_drift_fixed_lr0.003,lorenz,fixed,0.003,7,0.046854415895032704,0,12000,1.0,0.023620957316397677,0.046854415895032704,0.020450368523597717,0.7744146585464478,37.86800505100186,0,0.42031926721334456
E2-drift,lorenz_drift_fixed_lr0.003,lorenz,fixed,0.003,8,0.04913172321559441,0,12000,1.0,0.024756608590218568,0.04913172321559442,0.022332319989800453,0.7567983865737915,33.888032542943776,0,0.4668846559524536
E2-drift,lorenz_drift_fixed_lr0.003,lorenz,fixed,0.003,9,0.049711740826462854,0,12000,1.0,0.024874636185089685,0.049711740826462854,0.020895980298519135,0.5976895093917847,28.603085418976107,0,0.38165381222963335
E2-drift,lorenz_drift_fixed_lr0.03,lorenz,fixed,0.03,0,0.008205646322167635,0,12000,1.0,0.004145735316903837,0.008205646322167635,0.0025616693310439587,2.1423234939575195,836.2997784278649,33,0.11433450330980122
E2-drift,lorenz_drift_fixed_lr0.03,lorenz,fixed,0.03,1,0.009301347855232027,0,12000,1.0,0.00471379986158655,0.009301347855232027,0.0026439197827130556,0.5549366474151611,209.89163553431015,6,0.10640661969780922
E2-drift,lorenz_drift_fixed_lr0.03,lorenz,fixed,0.03,2,0.008473602137542686,0,12000,1.0,0.004275657903526726,0.008473602137542686,0.0024279372300952673,0.49507367610931396,203.90711504921742,36,0.10199505545198917
E2-drift,lorenz_drift_fixed_lr0.03,lorenz,fixed,0.03,3,0.008233362976133647,0,12000,1.0,0.004144324702381925,0.008233362976133647,0.001877309987321496,0.5492126941680908,292.5530135551536,36,0.1129412861354649
E2-drift,lorenz_drift_fixed_lr0.03,lorenz,fixed,0.03,4,0.008221129614378892,0,12000,1.0,0.00416236687035381,0.008221129614378892,0.0021370290778577328,0.5490546226501465,256.9242638478962,0,0.12685915312729776
E2-drift,lorenz_drift_fixed_lr0.03,lorenz,fixed,0.03,5,0.008398497701732545,0,12000,1.0,0.004231574301661004,0.008398497701732545,0.002149465261027217,0.5786097645759583,269.18777198541187,0,0.11014912411570549
