regime,arm,method,lr0,ewc0,seed,avg_acc,bwt,collapse,events_stored,n_nonfinite,losses_available,n_spike,max_excess,worst_window_mean,min_task_acc,max_forget,worst_running_avg_acc,final_task_acc,gate_open_frac
E3,cifar100_fixed_lr0.05_ewc1,fixed,0.05,1,6,0.38930001854896545,-0.03222222129503886,0,0,0,0,NA,NA,NA,0.28300002217292786,0.14399999380111694,0.3165000230073929,0.4690000116825104,
E3,cifar100_fixed_lr0.05_ewc1,fixed,0.05,1,7,0.3812000200152397,-0.08455555472109053,0,0,0,0,NA,NA,NA,0.16300000250339508,0.1850000023841858,0.2980000078678131,0.48000001907348633,
E3,cifar100_fixed_lr0.05_ewc1,fixed,0.05,1,8,0.36380001455545424,-0.08900001148382823,0,0,0,0,NA,NA,NA,0.1600000113248825,0.1550000160932541,0.25050001591444016,0.5460000038146973,
E3,cifar100_fixed_lr0.05_ewc1,fixed,0.05,1,9,0.3787000209093094,-0.060777776771121554,0,0,0,0,NA,NA,NA,0.2710000276565552,0.10500001907348633,0.33000001311302185,0.47200003266334534,
E3,cifar100_fixed_lr0.1_ewc10,fixed,0.1,10,0,0.34990001767873763,-0.07000000443723467,0,0,0,0,NA,NA,NA,0.1860000044107437,0.1810000091791153,0.203000009059906,0.4870000183582306,
E3,cifar100_fixed_lr0.1_ewc10,fixed,0.1,10,1,0.3829000174999237,-0.07344445255067614,0,0,0,0,NA,NA,NA,0.1730000078678131,0.1850000023841858,0.24000000953674316,0.5470000505447388,
E3,cifar100_fixed_lr0.1_ewc10,fixed,0.1,10,2,0.3980000168085098,-0.06466666526264614,0,0,0,0,NA,NA,NA,0.23500001430511475,0.125,0.31700000166893005,0.5590000152587891,
E3,cifar100_fixed_lr0.1_ewc10,fixed,0.1,10,3,0.34550001472234726,-0.07666666805744171,0,0,0,0,NA,NA,NA,0.10400000214576721,0.16499999165534973,0.1770000010728836,0.48500001430511475,
E3,cifar100_fixed_lr0.1_ewc10,fixed,0.1,10,4,0.33210001438856124,-0.0962222268184026,0,0,0,0,NA,NA,NA,0.23400001227855682,0.1510000228881836,0.2887500077486038,0.5800000429153442,
E3,cifar100_fixed_lr0.1_ewc10,fixed,0.1,10,5,0.3837000161409378,-0.07688889238569471,0,0,0,0,NA,NA,NA,0.1680000126361847,0.16700002551078796,0.29900001361966133,0.6060000061988831,
E3,cifar100_fixed_lr0.1_ewc10,fixed,0.1,10,6,0.398400017619133,-0.03744444913334317,0,0,0,0,NA,NA,NA,0.2639999985694885,0.1420000195503235,0.32366667687892914,0.46800002455711365,
E3,cifar100_fixed_lr0.1_ewc10,fixed,0.1,10,7,0.35980001986026766,-0.10566667384571499,0,0,0,0,NA,NA,NA,0.14500001072883606,0.2160000205039978,0.2580000162124634,0.4820000231266022,
E3,cifar100_fixed_lr0.1_ewc10,fixed,0.1,10,8,0.3704000174999237,-0.06655555466810863,0,0,0,0,NA,NA,NA,0.18700000643730164,0.14000001549720764,0.19200000911951065,0.5250000357627869,
E3,cifar100_fixed_lr0.1_ewc10,fixed,0.1,10,9,0.38980002105236056,-0.06411111023690966,0,0,0,0,NA,NA,NA,0.27400001883506775,0.11599999666213989,0.30900001525878906,0.492000013589859,
E3,cifar100_fixed_lr0.4_ewc10,fixed,0.4,10,0,0.32450001388788224,-0.050888895988464355,0,0,0,0,NA,NA,NA,0.17800000309944153,0.09700000286102295,0.20400001108646393,0.4750000238418579,
E3,cifar100_fixed_lr0.4_ewc10,fixed,0.4,10,1,0.298200011998415,-0.0690000065498882,0,0,0,0,NA,NA,NA,0.12300000339746475,0.10600000619888306,0.17550001293420792,0.49000000953674316,
E3,cifar100_fixed_lr0.4_ewc10,fixed,0.4,10,2,0.3366000145673752,-0.08166667487886217,0,0,0,0,NA,NA,NA,0.18400001525878906,0.15400001406669617,0.25820001065731046,0.47600001096725464,
E3,cifar100_fixed_lr0.4_ewc10,fixed,0.4,10,3,0.2962000146508217,-0.06288889878325993,0,0,0,0,NA,NA,NA,0.13600000739097595,0.14000001549720764,0.20800000429153442,0.4350000321865082,
E3,cifar100_fixed_lr0.4_ewc10,fixed,0.4,10,4,0.33570001274347305,-0.0901111149125629,0,0,0,0,NA,NA,NA,0.125,0.15700000524520874,0.28200000524520874,0.5830000042915344,
E3,cifar100_fixed_lr0.4_ewc10,fixed,0.4,10,5,0.34170001596212385,-0.05477777785725064,0,0,0,0,NA,NA,NA,0.2110000103712082,0.10300000011920929,0.23000000417232513,0.5770000219345093,
E3,cifar100_fixed_lr0.4_ewc10,fixed,0.4,10,6,0.2659000128507614,-0.07333333624733819,0,0,0,0,NA,NA,NA,0.15600000321865082,0.1080000102519989,0.21175000816583633,0.39100003242492676,
E3,cifar100_fixed_lr0.4_ewc10,fixed,0.4,10,7,0.37270001173019407,-0.035666671064164907,0,0,0,0,NA,NA,NA,0.2160000056028366,0.08900001645088196,0.2515000030398369,0.4610000252723694,
E3,cifar100_fixed_lr0.4_ewc10,fixed,0.4,10,8,0.31660001277923583,-0.08188889920711517,0,0,0,0,NA,NA,NA,0.14800000190734863,0.14100000262260437,0.2265000119805336,0.4870000183582306,
E3,cifar100_fixed_lr0.4_ewc10,fixed,0.4,10,9,0.28830001056194304,-0.07033333513471815,0,0,0,0,NA,NA,NA,0.16200000047683716,0.11700001358985901,0.23683334390322366,0.3830000162124634,
E3,cifar100_hd_lr0.05_ewc1000,hd,0.05,1000,0,0.37250001430511476,-0.10044445263014899,0,0,0,0,NA,NA,NA,0.2510000169277191,0.17500001192092896,0.3435714436428888,0.47300001978874207,
E3,cifar100_hd_lr0.05_ewc1000,hd,0.05,1000,1,0.39790001660585406,-0.07222223116291894,0,0,0,0,NA,NA,NA,0.13300000131130219,0.1420000046491623,0.2750000059604645,0.5630000233650208,
E3,cifar100_hd_lr0.05_ewc1000,hd,0.05,1000,2,0.41330001652240755,-0.08644445406066047,0,0,0,0,NA,NA,NA,0.15700000524520874,0.1770000159740448,0.33400002121925354,0.5760000348091125,
E3,cifar100_hd_lr0.05_ewc1000,hd,0.05,1000,3,0.3595000199973583,-0.10200000057617824,0,0,0,0,NA,NA,NA,0.12400000542402267,0.22499999403953552,0.23400001227855682,0.4580000340938568,
E3,cifar100_hd_lr0.05_ewc1000,hd,0.05,1000,4,0.3391000136733055,-0.11922223534848955,0,0,0,0,NA,NA,NA,0.19700001180171967,0.17499999701976776,0.3391000136733055,0.5630000233650208,
E3,cifar100_hd_lr0.05_ewc1000,hd,0.05,1000,5,0.39280002266168595,-0.09100000229146746,0,0,0,0,NA,NA,NA,0.20600001513957977,0.19300001859664917,0.3070000112056732,0.5800000429153442,
E3,cifar100_hd_lr0.05_ewc1000,hd,0.05,1000,6,0.3802000194787979,-0.08433334032694499,0,0,0,0,NA,NA,NA,0.19100001454353333,0.2880000174045563,0.3537500128149986,0.4910000264644623,
E3,cifar100_hd_lr0.05_ewc1000,hd,0.05,1000,7,0.37620002329349517,-0.109333336353302,0,0,0,0,NA,NA,NA,0.1730000078678131,0.21800002455711365,0.32600001990795135,0.47200003266334534,
E3,cifar100_hd_lr0.05_ewc1000,hd,0.05,1000,8,0.37190001606941225,-0.11500000291400486,0,0,0,0,NA,NA,NA,0.12700000405311584,0.20500001311302185,0.28200002014636993,0.5730000138282776,
E3,cifar100_hd_lr0.05_ewc1000,hd,0.05,1000,9,0.40200001895427706,-0.07000000609291925,0,0,0,0,NA,NA,NA,0.2970000207424164,0.1340000033378601,0.32600000500679016,0.4650000333786011,
E3,cifar100_hd_lr0.05_ewc10,hd,0.05,10,0,0.36370002031326293,-0.11700000034438239,0,0,0,0,NA,NA,NA,0.25600001215934753,0.17200002074241638,0.3342500105500221,0.48500001430511475,
E3,cifar100_hd_lr0.05_ewc10,hd,0.05,10,1,0.3901000216603279,-0.10455556213855743,0,0,0,0,NA,NA,NA,0.13900001347064972,0.21400001645088196,0.2900000214576721,0.5700000524520874,
E3,cifar100_hd_lr0.05_ewc10,hd,0.05,10,2,0.39280002415180204,-0.11222223109669155,0,0,0,0,NA,NA,NA,0.13100001215934753,0.20600000023841858,0.3370000123977661,0.5750000476837158,
E3,cifar100_hd_lr0.05_ewc10,hd,0.05,10,3,0.3419000133872032,-0.12677778469191658,0,0,0,0,NA,NA,NA,0.12800000607967377,0.2720000147819519,0.23900000751018524,0.4830000102519989,
E3,cifar100_hd_lr0.05_ewc10,hd,0.05,10,4,0.3256000101566315,-0.1452222334014045,0,0,0,0,NA,NA,NA,0.19200000166893005,0.22300001978874207,0.3256000101566315,0.5820000171661377,
E3,cifar100_hd_lr0.05_ewc10,hd,0.05,10,5,0.3885000109672546,-0.11333334777090284,0,0,0,0,NA,NA,NA,0.21700000762939453,0.22700002789497375,0.29500001668930054,0.5910000205039978,
E3,cifar100_hd_lr0.05_ewc10,hd,0.05,10,6,0.3763000190258026,-0.09811110960112678,0,0,0,0,NA,NA,NA,0.18000000715255737,0.27300000190734863,0.3505000174045563,0.5060000419616699,
E3,cifar100_hd_lr0.05_ewc10,hd,0.05,10,7,0.3436000168323517,-0.16544444693459404,0,0,0,0,NA,NA,NA,0.1469999998807907,0.30699998140335083,0.33800002932548523,0.4790000319480896,
E3,cifar100_hd_lr0.05_ewc10,hd,0.05,10,8,0.36710001677274706,-0.1315555622180303,0,0,0,0,NA,NA,NA,0.12700000405311584,0.23600000143051147,0.30800001323223114,0.5690000057220459,
E3,cifar100_hd_lr0.05_ewc10,hd,0.05,10,9,0.37060001492500305,-0.10533334149254693,0,0,0,0,NA,NA,NA,0.25699999928474426,0.17000001668930054,0.3100000023841858,0.4490000307559967,
E3,cifar100_hd_lr0.4_ewc10,hd,0.4,10,0,0.30060001015663146,-0.11011112398571438,0,0,0,0,NA,NA,NA,0.16600000858306885,0.15200001001358032,0.26200002431869507,0.4360000193119049,
E3,cifar100_hd_lr0.4_ewc10,hd,0.4,10,1,0.3302000157535076,-0.08055555903249317,0,0,0,0,NA,NA,NA,0.10300000756978989,0.13499999046325684,0.1940000057220459,0.5060000419616699,
E3,cifar100_hd_lr0.4_ewc10,hd,0.4,10,2,0.30600000619888307,-0.13900001181496513,0,0,0,0,NA,NA,NA,0.10500000417232513,0.20800001919269562,0.2724000170826912,0.5509999990463257,
E3,cifar100_hd_lr0.4_ewc10,hd,0.4,10,3,0.25610001012682915,-0.12044445425271988,0,0,0,0,NA,NA,NA,0.09400000423192978,0.21100002527236938,0.18400001525878906,0.406000018119812,
E3,cifar100_hd_lr0.4_ewc10,hd,0.4,10,4,0.3090000107884407,-0.09655556248293982,0,0,0,0,NA,NA,NA,0.2160000056028366,0.14699998497962952,0.256750013679266,0.5360000133514404,
E3,cifar100_hd_lr0.4_ewc10,hd,0.4,10,5,0.3434000134468079,-0.07644445035192701,0,0,0,0,NA,NA,NA,0.15000000596046448,0.13300001621246338,0.23850000649690628,0.5230000019073486,
E3,cifar100_hd_lr0.4_ewc10,hd,0.4,10,6,0.3330000177025795,-0.09000000192059411,0,0,0,0,NA,NA,NA,0.1720000058412552,0.1509999930858612,0.2657500207424164,0.48600003123283386,
E3,cifar100_hd_lr0.4_ewc10,hd,0.4,10,7,0.360000017285347,-0.07244445217980279,0,0,0,0,NA,NA,NA,0.2550000250339508,0.18000000715255737,0.23650001734495163,0.453000009059906,
E3,cifar100_hd_lr0.4_ewc10,hd,0.4,10,8,0.3386000134050846,-0.10822222878535588,0,0,0,0,NA,NA,NA,0.11700000613927841,0.20100001245737076,0.24550001323223114,0.5660000443458557,
E3,cifar100_hd_lr0.4_ewc10,hd,0.4,10,9,0.2718000113964081,-0.07966667413711548,0,0,0,0,NA,NA,NA,0.14100000262260437,0.12200000882148743,0.2070000171661377,0.40800002217292786,
E3,cifar100_tfmd_lr0.05_ewc10,tfmd,0.05,10,0,0.34830001890659334,-0.11000000437100728,0,0,0,0,NA,NA,NA,0.24900001287460327,0.14399999380111694,0.30650001019239426,0.45600003004074097,
E3,cifar100_tfmd_lr0.05_ewc10,tfmd,0.05,10,1,0.39570002257823944,-0.08577777610884772,0,0,0,0,NA,NA,NA,0.15400001406669617,0.12300002574920654,0.2670000195503235,0.5490000247955322,
E3,cifar100_tfmd_lr0.05_ewc10,tfmd,0.05,10,2,0.4046000212430954,-0.07355554567443,0,0,0,0,NA,NA,NA,0.281000018119812,0.16099998354911804,0.3110000193119049,0.5640000104904175,
E3,cifar100_tfmd_lr0.05_ewc10,tfmd,0.05,10,3,0.37660002112388613,-0.06966666877269745,0,0,0,0,NA,NA,NA,0.1340000033378601,0.14900001883506775,0.23000000417232513,0.49500003457069397,
E3,cifar100_tfmd_lr0.05_ewc10,tfmd,0.05,10,4,0.3532000184059143,-0.08633333444595337,0,0,0,0,NA,NA,NA,0.1850000023841858,0.1770000159740448,0.31975001841783524,0.581000030040741,
E3,cifar100_tfmd_lr0.05_ewc10,tfmd,0.05,10,5,0.2564000114798546,-0.04300000104639265,0,0,0,0,NA,NA,NA,0.12600000202655792,0.10499998927116394,0.13300000131130219,0.484000027179718,
E3,cifar100_tfmd_lr0.05_ewc10,tfmd,0.05,10,6,0.3979000151157379,-0.035000006357828774,0,0,0,0,NA,NA,NA,0.2680000066757202,0.18000000715255737,0.3310000151395798,0.4700000286102295,
E3,cifar100_tfmd_lr0.05_ewc10,tfmd,0.05,10,7,0.38240002244710924,-0.08811111748218536,0,0,0,0,NA,NA,NA,0.17600001394748688,0.1940000057220459,0.2850000262260437,0.4910000264644623,
E3,cifar100_tfmd_lr0.05_ewc10,tfmd,0.05,10,8,0.09410000294446945,-0.0009999995430310566,1,0,0,0,NA,NA,NA,0.07600000500679016,0.006999999284744263,0.07800000160932541,0.10000000149011612,
E3,cifar100_tfmd_lr0.05_ewc10,tfmd,0.05,10,9,0.3896000236272812,-0.06355554858843486,0,0,0,0,NA,NA,NA,0.3050000071525574,0.13199999928474426,0.3140000104904175,0.4960000216960907,
