regime,arm,dataset,method,lr0,seed,nmse,events_stored,gate_open_frac,n_steps,n_finite,n_nonfinite,n_spike,n_event_unified,first_spike_t,median_loss,max_finite_loss,max_excess,worst_window_mean,worst_window_end_t,first_nonfinite_t,mean_loss_finite
E2-drift,mackey_drift_hd_lr0.003,mackey,hd,0.003,3,0.009411714135425875,3,,12000,12000,0,3,3,4058,0.002326104324311018,1.3124467134475708,564.2252154087336,0.12319530772045255,99,,0.004716999590877094
E2-drift,mackey_drift_hd_lr0.003,mackey,hd,0.003,4,0.005509974730617526,92,,12000,12000,0,92,92,7997,0.0011459129163995385,1.002182126045227,874.570930916885,0.1019624002277851,99,,0.0027618323239888315
E2-drift,mackey_drift_hd_lr0.003,mackey,hd,0.003,5,0.005261765948020864,0,,12000,12000,0,0,0,,0.0014710171381011605,0.9614495038986206,653.5950391031424,0.08997915296815336,99,,0.002646322272972005
E2-drift,mackey_drift_hd_lr0.003,mackey,hd,0.003,6,0.01188113585665668,0,,12000,12000,0,0,0,,0.004417125601321459,0.8607645034790039,194.86982738763223,0.12617497988045215,99,,0.005932712461405269
E2-drift,mackey_drift_hd_lr0.003,mackey,hd,0.003,7,0.0044995900947373746,41,,12000,12000,0,41,41,4003,0.0007832420524209738,0.8942896127700806,1141.7793643814996,0.10484874025918543,99,,0.0022574072576965892
E2-drift,mackey_drift_hd_lr0.003,mackey,hd,0.003,8,0.00813693691306252,36,,12000,12000,0,36,36,3994,0.002464013174176216,0.6205520629882812,251.84608162484682,0.10673702292144299,103,,0.004066764600912696
E2-drift,mackey_drift_hd_lr0.003,mackey,hd,0.003,9,0.016881548156231687,22,,12000,12000,0,22,22,8014,0.004217079374939203,1.0052485466003418,238.37553368670805,0.12804072052240373,99,,0.008475609910140822
E2-drift,mackey_drift_hd_lr0.03,mackey,hd,0.03,0,0.004431215800251544,0,,12000,12000,0,0,0,,0.0013861171901226044,0.29907310009002686,215.7632141215804,0.03789869535714388,99,,0.0022162889386381722
E2-drift,mackey_drift_hd_lr0.03,mackey,hd,0.03,1,0.029892969868117125,0,,12000,12000,0,0,0,,0.0073104128241539,2.5726470947265625,351.9154330418157,0.5414083491452039,99,,0.015023700282035861
E2-drift,mackey_drift_hd_lr0.03,mackey,hd,0.03,2,0.004611000311373045,0,,12000,12000,0,0,0,,0.001515114214271307,0.2733001708984375,180.38255355546315,0.03539864506572485,100,,0.002304662474891908
E2-drift,mackey_drift_hd_lr0.03,mackey,hd,0.03,3,0.021293985499216368,3,,12000,12000,0,3,3,4058,0.003439109306782484,3.858381748199463,1121.9130897032278,0.5435909651219845,99,,0.010672202687273966
E2-drift,mackey_drift_hd_lr0.03,mackey,hd,0.03,4,0.00695892657485484,30,,12000,12000,0,30,30,7997,0.0021906497422605753,0.7840456962585449,357.9055478989866,0.0646805988624692,99,,0.0034881082571761603
E2-drift,mackey_drift_hd_lr0.03,mackey,hd,0.03,5,0.09369015952196046,0,,12000,12000,0,0,0,,0.02312406525015831,1.193652629852295,51.619497564085236,0.2542877845466137,99,,0.04711998943900592
E2-drift,mackey_drift_hd_lr0.03,mackey,hd,0.03,6,0.016393280782204415,0,,12000,12000,0,0,0,,0.006791565101593733,0.2860959470272064,42.1251865729845,0.07016086488962174,99,,0.00818580162311749
E2-drift,mackey_drift_hd_lr0.03,mackey,hd,0.03,7,0.006939441898908688,28,,12000,12000,0,28,28,4006,0.002313006902113557,0.9594879150390625,414.8227634609784,0.07454505767673254,99,,0.0034814607946803636
E2-drift,mackey_drift_hd_lr0.03,mackey,hd,0.03,8,0.003746525466295621,70,,12000,12000,0,70,70,3994,0.0007061260403133929,0.2867983281612396,406.1574163642978,0.05058399185538292,103,,0.0018724782194500828
E2-drift,mackey_drift_hd_lr0.03,mackey,hd,0.03,9,0.03214448087020789,0,,12000,12000,0,0,0,,0.011137783527374268,1.251089096069336,112.32837242656306,0.1564214664697647,99,,0.01613857201356829
E2-drift,mackey_drift_hd_scalar_lr0.03,mackey,hd_scalar,0.03,0,0.0049301556026774334,0,,12000,12000,0,0,0,,0.0018815837102010846,0.12939009070396423,68.7665874244502,0.026622257996350526,99,,0.002465835522467387
E2-drift,mackey_drift_hd_scalar_lr0.03,mackey,hd_scalar,0.03,1,4.3029811598172505e+32,32,,12000,11999,1,31,32,163,0.008646659553050995,1.3048089253600694e+36,1.5090323810651993e+38,2.6211214826759394e+34,194,194,2.1626054403276773e+32
E2-drift,mackey_drift_hd_scalar_lr0.03,mackey,hd_scalar,0.03,2,0.13497832016743191,0,,12000,12000,0,0,0,,0.009450689889490604,0.9748888611793518,103.1553116840128,0.6448513576388359,338,,0.06746463856151726
E2-drift,mackey_drift_hd_scalar_lr0.03,mackey,hd_scalar,0.03,3,4.445724475138877e+29,1,,12000,11999,1,0,1,,0.06915145367383957,1.33870866796822e+33,1.9359082084989662e+34,2.700533152959459e+31,99,34,2.2281255283189137e+29
E2-drift,mackey_drift_hd_scalar_lr0.03,mackey,hd_scalar,0.03,4,0.07146221290982523,24,,12000,12000,0,24,24,7997,0.0023075598292052746,1.7145789861679077,743.0268825395569,1.2455320543050765,112,,0.035819882886469714
E2-drift,mackey_drift_hd_scalar_lr0.03,mackey,hd_scalar,0.03,5,2.1740036334208913e+32,30,,12000,11999,1,29,30,118,0.04606286808848381,6.790024660303485e+35,1.474077699039557e+37,1.3251997044765994e+34,147,147,1.0933808712658e+32
E2-drift,mackey_drift_hd_scalar_lr0.03,mackey,hd_scalar,0.03,6,0.18360692334420595,0,,12000,12000,0,0,0,,0.06177796050906181,0.9908864498138428,16.03948142102386,0.7955905854701996,259,,0.09168206603025707
E2-drift,mackey_drift_hd_scalar_lr0.03,mackey,hd_scalar,0.03,7,7.536011579111517e+33,10192,,12000,2692,9308,884,10192,540,0.5954279899597168,4.559716232853812e+35,7.657880230256384e+35,inf,2900,572,3.780754885354683e+33
E2-drift,mackey_drift_hd_scalar_lr0.03,mackey,hd_scalar,0.03,8,0.08812827252820357,53,,12000,12000,0,53,53,3994,0.0023618373088538647,0.7474935054779053,316.48814364806674,0.4834171798825264,403,,0.04404568240930287
E2-drift,mackey_drift_hd_scalar_lr0.03,mackey,hd_scalar,0.03,9,3.77015929766134e+30,1,,12000,11999,1,0,1,,0.05855795741081238,1.1450367245391421e+34,1.955390480077978e+35,2.294184004118258e+32,99,91,1.8928595416927038e+30
E2-drift,mackey_drift_hdm_lr0.003,mackey,hdm,0.003,0,0.004834949985041451,35,,12000,12000,0,35,35,7999,0.00011303849169053137,0.4872640371322632,4310.602785343771,0.2133463566750288,99,,0.002418218081391539
E2-drift,mackey_drift_hdm_lr0.003,mackey,hdm,0.003,1,0.007595487903547825,119,,12000,12000,0,119,119,3997,0.00013567056157626212,1.316117286682129,9700.831716114943,0.3636442731693387,99,,0.003817363556119593
E2-drift,mackey_drift_hdm_lr0.003,mackey,hdm,0.003,2,0.003986780629880713,101,,12000,12000,0,101,101,3998,0.00012520926247816533,0.35120928287506104,2804.9784490688685,0.15889594584703445,101,,0.001992666036185104
E2-drift,mackey_drift_hdm_lr0.003,mackey,hdm,0.003,3,0.0065677248815308375,173,,12000,12000,0,173,173,3997,0.00013849377864971757,1.3124467134475708,9476.575238567564,0.2925423653796315,99,,0.003291637966623436
E2-drift,mackey_drift_hdm_lr0.003,mackey,hdm,0.003,4,0.006685321004784478,131,,12000,12000,0,131,131,4004,0.0001282035664189607,0.956203818321228,7458.480641610373,0.3095661737769842,99,,0.0033509655760591765
E2-drift,mackey_drift_hdm_lr0.003,mackey,hdm,0.003,5,0.00665646837141583,56,,12000,12000,0,56,56,8002,0.00011657735012704507,1.1141204833984375,9556.920638393975,0.3175362741202116,99,,0.0033477658804840758
E2-drift,mackey_drift_hdm_lr0.003,mackey,hdm,0.003,6,0.00630205840126813,95,,12000,12000,0,95,95,8000,0.00011437165085226297,1.4281413555145264,12486.847438787921,0.2942325861752033,99,,0.0031468624604969286
E2-drift,mackey_drift_hdm_lr0.003,mackey,hdm,0.003,7,0.006832675533112376,138,,12000,12000,0,138,138,3998,0.00013746364857070148,0.9986912608146667,7265.129881235557,0.30554948318749664,99,,0.0034278969887691344
E2-drift,mackey_drift_hdm_lr0.003,mackey,hdm,0.003,8,0.004887570585056957,187,,12000,12000,0,187,187,3994,0.00016666814917698503,0.5458682775497437,3275.1805323648596,0.17666353389620781,104,,0.002442762752477999
E2-drift,mackey_drift_hdm_lr0.003,mackey,hdm,0.003,9,0.007459147268249622,131,,12000,12000,0,131,131,4078,0.00013250754273030907,1.097962498664856,8286.037730693755,0.3419709825515747,99,,0.0037449659156083425
E2-drift,mackey_drift_hdm_lr0.03,mackey,hdm,0.03,0,0.0019413664311961328,35,,12000,12000,0,35,35,7999,0.00011171983351232484,0.38005518913269043,3401.85960884701,0.0708010863699019,99,,0.0009709815863761833
E2-drift,mackey_drift_hdm_lr0.03,mackey,hdm,0.03,1,0.0029123637226002976,114,,12000,12000,0,114,114,3997,0.00013601807586383075,1.1302661895751953,8309.676360270805,0.1200808933004737,99,,0.0014637046728263763
E2-drift,mackey_drift_hdm_lr0.03,mackey,hdm,0.03,2,0.001705081976406507,100,,12000,12000,0,100,100,3998,0.00012314607738517225,0.2551021873950958,2071.541317529714,0.054387356182560326,100,,0.0008522312258245013
E2-drift,mackey_drift_hdm_lr0.03,mackey,hdm,0.03,3,0.0027803199728462583,173,,12000,12000,0,173,173,3997,0.00013582358951680362,1.2554512023925781,9243.248590755718,0.10563895686529577,99,,0.0013934516057026182
E2-drift,mackey_drift_hdm_lr0.03,mackey,hdm,0.03,4,0.002644352685729124,132,,12000,12000,0,132,132,4004,0.00012756857904605567,0.5178921222686768,4059.7153792996614,0.09859606370329857,99,,0.0013254613824072597
E2-drift,mackey_drift_hdm_lr0.03,mackey,hdm,0.03,5,0.0024427439088166667,56,,12000,12000,0,56,56,8002,0.00011580089631024748,0.6885391473770142,5945.887893063603,0.10231727816164493,99,,0.0012285395581876249
E2-drift,mackey_drift_hdm_lr0.03,mackey,hdm,0.03,6,0.002536388820866897,92,,12000,12000,0,92,92,8000,0.00011692059342749417,0.8360956907272339,7150.970297167718,0.10234044943936169,99,,0.0012665174227508942
E2-drift,mackey_drift_hdm_lr0.03,mackey,hdm,0.03,7,0.0028419721511324055,138,,12000,12000,0,138,138,3998,0.00013803786714561284,0.5767911076545715,4178.499129127578,0.10110141698271036,99,,0.0014257940001337678
E2-drift,mackey_drift_hdm_lr0.03,mackey,hdm,0.03,8,0.0025001166355575763,182,,12000,12000,0,182,182,3994,0.00016487119137309492,0.26770251989364624,1623.7070749846732,0.06117616852745414,103,,0.0012495347991842512
E2-drift,mackey_drift_hdm_lr0.03,mackey,hdm,0.03,9,0.002962438788274516,138,,12000,12000,0,138,138,4078,0.0001304698525927961,0.8126805424690247,6228.8760684466115,0.11117300907149912,99,,0.0014873325194891245
E2-drift,mackey_drift_tfmd_lr0.003,mackey,tfmd,0.003,0,0.014176732754724725,0,,12000,12000,0,0,0,,0.006885966286063194,0.46439328789711,67.44054045646661,0.053689203560352325,99,,0.007090545215275293
E2-drift,mackey_drift_tfmd_lr0.003,mackey,tfmd,0.003,1,8.475863203107701e+34,6172,,12000,6201,5799,373,6172,261,4.54646403521566e+34,4.635760611657441e+34,1.0196408848173246,4.569306692987441e+34,11885,402,4.259825268510441e+34
E2-drift,mackey_drift_tfmd_lr0.003,mackey,tfmd,0.003,2,0.008317367783235819,0,,12000,12000,0,0,0,,0.0035768828820437193,0.3595350980758667,100.51631823920373,0.061907638376578686,100,,0.004157172874748843
E2-drift,mackey_drift_tfmd_lr0.003,mackey,tfmd,0.003,3,0.025989371043192006,30,,12000,12000,0,30,30,3999,0.001807031687349081,1.8149635791778564,1004.3894591801052,0.22413015812635423,99,,0.013025454323612696
E2-drift,mackey_drift_tfmd_lr0.003,mackey,tfmd,0.003,4,0.0044258954614095,55,,12000,12000,0,55,55,7997,0.0006663469830527902,5.0985870361328125,7651.549666773063,0.1563980775885284,99,,0.0022184459540245975
E2-drift,mackey_drift_tfmd_lr0.003,mackey,tfmd,0.003,5,0.015745305698089525,0,,12000,12000,0,0,0,,0.0009698740905150771,7.6954803466796875,7934.514822014475,0.3990302284620702,99,,0.007918853399831277
E2-drift,mackey_drift_tfmd_lr0.003,mackey,tfmd,0.003,6,0.012295551860638267,0,,12000,12000,0,0,0,,0.004678916651755571,0.7921217679977417,169.2959774567753,0.09134310824796557,99,,0.006139646464328204
E2-drift,mackey_drift_tfmd_lr0.003,mackey,tfmd,0.003,7,0.0063936040670982885,28,,12000,12000,0,28,28,4006,0.0014197439886629581,0.6867556571960449,483.7179538564527,0.08746339410543441,99,,0.0032076184538218514
E2-drift,mackey_drift_tfmd_lr0.003,mackey,tfmd,0.003,8,0.0068271851937845626,64,,12000,12000,0,64,64,3994,0.0019004603382200003,0.9925568103790283,522.2717835346524,0.10185617506504059,103,,0.0034121642655421357
E2-drift,mackey_drift_tfmd_lr0.003,mackey,tfmd,0.003,9,0.03751943598569782,4,,12000,12000,0,4,4,8161,0.012970625422894955,1.0052485466003418,77.50193331664165,0.1678655700944364,99,,0.018837141014412435
E2-drift,mackey_drift_tfmd_lr0.03,mackey,tfmd,0.03,0,0.002045746851398684,5,,12000,12000,0,5,5,8030,0.00037448553484864533,0.20360314846038818,543.687618115017,0.03284341397229582,99,,0.0010231878388209832
E2-drift,mackey_drift_tfmd_lr0.03,mackey,tfmd,0.03,1,0.04277030080110787,33,,12000,12000,0,33,33,3997,0.003804595675319433,7.551861763000488,1984.9314900896625,1.363757983148098,99,,0.021495628672670138
E2-drift,mackey_drift_tfmd_lr0.03,mackey,tfmd,0.03,2,0.01798916246547762,0,,12000,12000,0,0,0,,0.009954532608389854,0.20224151015281677,20.316524954909895,0.0401990407332778,101,,0.008991313140157824
E2-drift,mackey_drift_tfmd_lr0.03,mackey,tfmd,0.03,3,2.6010892511346564e+25,5953,,12000,6053,5947,6,5953,100,0.47621414065361023,2.1200875430183957e+28,4.451962598398584e+28,1.512773972976611e+27,200,106,1.3036240536944232e+25
E2-drift,mackey_drift_tfmd_lr0.03,mackey,tfmd,0.03,4,0.006437995903578558,30,,12000,12000,0,30,30,7997,0.002147599821910262,0.8762522339820862,408.0146706301508,0.05588273664005101,99,,0.0032269957772053507
E2-drift,mackey_drift_tfmd_lr0.03,mackey,tfmd,0.03,5,0.03276352649210636,0,,12000,12000,0,0,0,,0.006053208839148283,1.8174536228179932,300.2463108597651,0.2789611623436212,99,,0.016477899388470784
E2-drift,mackey_drift_tfmd_lr0.03,mackey,tfmd,0.03,6,0.0021237657762891173,43,,12000,12000,0,43,43,8000,0.0003869531792588532,0.2860959470272064,739.3554630438167,0.047524452633224426,99,,0.0010604787150074724
E2-drift,mackey_drift_tfmd_lr0.03,mackey,tfmd,0.03,7,0.0039301401144978265,33,,12000,12000,0,33,33,4006,0.0006789664621464908,0.8527852296829224,1256.0049387224801,0.10991875944193452,99,,0.001971718896929815
E2-drift,mackey_drift_tfmd_lr0.03,mackey,tfmd,0.03,8,0.0030797844101849783,86,,12000,12000,0,86,86,3994,0.0006123630446381867,0.27886539697647095,455.3922700238025,0.0407584838848561,103,,0.0015392473054174237
E2-drift,mackey_drift_tfmd_lr0.03,mackey,tfmd,0.03,9,0.10904617415324253,0,,12000,12000,0,0,0,,0.04547084867954254,1.8806535005569458,41.35954254583898,0.8250164671242237,99,,0.05474810874943311
